# gc_lbl_addr	gc_lbl_name	ref_func	ref_addr	tag	op
0x801a2dcc	lbl_801A2DCC	fn_800C6430	0x800c65bc	addr	addi
0x801a2de8	lbl_801A2DE8	fn_800CEFAC	0x800cefc8	addr	addi
0x801a2e48	lbl_801A2E48	fn_800C6430	0x800c67d4	addr	addi
0x801a2e48	lbl_801A2E48	fn_800C67B8	0x800c67d4	addr	addi
0x801a2e70	lbl_801A2E70	fn_800C67B8	0x800c6874	addr	addi
0x801a2e7c	lbl_801A2E7C	fn_800C6900	0x800c6abc	addr	addi
0x801a2e90	lbl_801A2E90	fn_800CF0C0	0x800cf0d4	addr	addi
0x801a2ea4	lbl_801A2EA4	fn_800C6AEC	0x800c6b04	addr	addi
0x801a2ea8	lbl_801A2EA8	fn_800C6AEC	0x800c6b1c	addr	addi
0x801a2eac	lbl_801A2EAC	fn_800C6AEC	0x800c6b3c	addr	addi
0x801a2eb0	lbl_801A2EB0	fn_800C6AEC	0x800c6b54	addr	addi
0x801a2eb4	lbl_801A2EB4	fn_800C6AEC	0x800c6b6c	addr	addi
0x801a2eb8	lbl_801A2EB8	fn_800C6AEC	0x800c6b84	addr	addi
0x801a2ebc	lbl_801A2EBC	fn_800C6AEC	0x800c6b9c	addr	addi
0x801a2ec0	lbl_801A2EC0	fn_800C6AEC	0x800c6bb4	addr	addi
0x801a2ec4	lbl_801A2EC4	fn_800C6AEC	0x800c6bcc	addr	addi
0x801a2ec8	lbl_801A2EC8	fn_800C6AEC	0x800c6be4	addr	addi
0x801a2ecc	lbl_801A2ECC	fn_800C6AEC	0x800c6bfc	addr	addi
0x801a2ed0	lbl_801A2ED0	fn_800C6AEC	0x800c6c14	addr	addi
0x801a2ed4	lbl_801A2ED4	fn_800C6AEC	0x800c6c2c	addr	addi
0x801a2ed8	lbl_801A2ED8	fn_800C6AEC	0x800c6c44	addr	addi
0x801a2edc	lbl_801A2EDC	fn_800C6AEC	0x800c6c5c	addr	addi
0x801a2ee0	lbl_801A2EE0	fn_800C6AEC	0x800c6c74	addr	addi
0x801a2ee4	lbl_801A2EE4	fn_800C6AEC	0x800c6c8c	addr	addi
0x801a2ee8	lbl_801A2EE8	fn_800C6AEC	0x800c6ca4	addr	addi
0x801a2eec	lbl_801A2EEC	fn_800C6AEC	0x800c6cbc	addr	addi
0x801a2ef0	lbl_801A2EF0	fn_800C6AEC	0x800c6cd4	addr	addi
0x801a2ef4	lbl_801A2EF4	fn_800C6AEC	0x800c6d04	addr	addi
0x801a2f3c	lbl_801A2F3C	fn_800C6FB8	0x800c7044	addr	addi
0x801a2f44	lbl_801A2F44	fn_800C6FB8	0x800c70a8	addr	addi
0x801a2f4c	lbl_801A2F4C	fn_800C6FB8	0x800c70c8	addr	addi
0x801a2f4c	lbl_801A2F4C	fn_800C749C	0x800c7514	addr	addi
0x801a2f4c	lbl_801A2F4C	fn_800C78EC	0x800c7b14	addr	addi
0x801a2f5c	lbl_801A2F5C	fn_800C6FB8	0x800c70f4	addr	addi
0x801a2f68	lbl_801A2F68	fn_800C6FB8	0x800c7114	addr	addi
0x801a2f78	lbl_801A2F78	fn_800C71AC	0x800c720c	addr	addi
0x801a2f80	lbl_801A2F80	fn_800C72D4	0x800c7340	addr	addi
0x801a2f8c	lbl_801A2F8C	fn_800C749C	0x800c7524	addr	addi
0x801a2fa8	lbl_801A2FA8	fn_800C757C	0x800c7794	addr	addi
0x801a2fa8	lbl_801A2FA8	fn_800C78EC	0x800c7c74	addr	addi
0x801a2fb0	lbl_801A2FB0	fn_800C757C	0x800c7810	addr	addi
0x801a2fc0	lbl_801A2FC0	fn_800C757C	0x800c7834	addr	addi
0x801a2fc8	lbl_801A2FC8	fn_800C757C	0x800c7890	addr	addi
0x801a2fd8	lbl_801A2FD8	fn_800C78EC	0x800c7d3c	addr	addi
0x801a2fe4	lbl_801A2FE4	fn_800C78EC	0x800c7d54	addr	addi
0x801a3000	lbl_801A3000	fn_800C7DB4	0x800c7e34	addr	addi
0x801a3008	lbl_801A3008	fn_800C7DB4	0x800c7e7c	addr	addi
0x801a300c	lbl_801A300C	fn_800C7DB4	0x800c7ec4	addr	addi
0x801a3010	lbl_801A3010	fn_800C7DB4	0x800c7ed8	addr	addi
0x801a3014	lbl_801A3014	fn_800C7DB4	0x800c7ef4	addr	addi
0x801a3018	lbl_801A3018	fn_800C7DB4	0x800c7f14	addr	addi
0x801a3024	lbl_801A3024	fn_800C7DB4	0x800c7f34	addr	addi
0x801a3030	lbl_801A3030	fn_800C7DB4	0x800c7f54	addr	addi
0x801a303c	lbl_801A303C	fn_800C7DB4	0x800c7f74	addr	addi
0x801a3048	lbl_801A3048	fn_800C7DB4	0x800c7fb4	addr	addi
0x801a3058	lbl_801A3058	fn_800C7DB4	0x800c7fd4	addr	addi
0x801a3068	lbl_801A3068	fn_800C7DB4	0x800c7ff4	addr	addi
0x801a307c	lbl_801A307C	fn_800CF1BC	0x800cf1dc	addr	addi
0x801a3094	lbl_801A3094	fn_800C88E0	0x800c8bd0	addr	addi
0x801a309c	lbl_801A309C	fn_800C88E0	0x800c8c38	addr	addi
0x801a30d0	lbl_801A30D0	fn_800CAEC0	0x800cb044	addr	addi
0x801a30e0	lbl_801A30E0	fn_800CAEC0	0x800caf70	addr	addi
0x801a454c	lbl_801A454C	fn_800C8E38	0x800c8fa0	addr	addi
0x801a4560	lbl_801A4560	fn_800C9E44	0x800c9e78	addr	addi
0x801a4c34	lbl_801A4C34	fn_800C9AF4	0x800c9c14	addr	addi
0x801a4c40	lbl_801A4C40	fn_800C9AF4	0x800c9c3c	addr	addi
0x801a4c4c	lbl_801A4C4C	fn_800C9AF4	0x800c9c64	addr	addi
0x801a4c58	lbl_801A4C58	fn_800C9AF4	0x800c9cc8	addr	addi
0x801a4c74	lbl_801A4C74	fn_800CA018	0x800ca090	addr	addi
0x801a4c88	lbl_801A4C88	fn_800CA018	0x800ca10c	addr	addi
0x801a4c9c	lbl_801A4C9C	fn_800CA018	0x800ca140	addr	addi
0x801a4cac	lbl_801A4CAC	fn_800CA018	0x800ca1b4	addr	addi
0x801a4cc0	lbl_801A4CC0	fn_800CA018	0x800ca228	addr	addi
0x801a4cd0	lbl_801A4CD0	fn_800CA018	0x800ca2dc	addr	addi
0x801a4ce4	lbl_801A4CE4	fn_800CA018	0x800ca328	addr	addi
0x801a4cf8	lbl_801A4CF8	fn_800CA018	0x800ca364	addr	addi
0x801a4d18	lbl_801A4D18	fn_800CA4AC	0x800ca62c	addr	addi
0x801a4d20	lbl_801A4D20	fn_800CA4AC	0x800ca74c	addr	addi
0x801a4d20	lbl_801A4D20	fn_800CAEC0	0x800cb198	addr	addi
0x801a4d44	lbl_801A4D44	fn_800CAC5C	0x800cae38	addr	addi
0x801a4d4c	lbl_801A4D4C	fn_800CAC5C	0x800cae6c	addr	addi
0x801a4d50	lbl_801A4D50	fn_800CAC5C	0x800cae98	addr	addi
0x801a4d58	lbl_801A4D58	fn_800CAEC0	0x800caf2c	addr	addi
0x801a4d68	lbl_801A4D68	fn_800CAEC0	0x800caf84	addr	addi
0x801a4d78	lbl_801A4D78	fn_800CAEC0	0x800caf98	addr	addi
0x801a4d88	lbl_801A4D88	fn_800CAEC0	0x800cafac	addr	addi
0x801a4d98	lbl_801A4D98	fn_800CAEC0	0x800cafc0	addr	addi
0x801a4da8	lbl_801A4DA8	fn_800CAEC0	0x800cafd4	addr	addi
0x801a4db8	lbl_801A4DB8	fn_800CAEC0	0x800caffc	addr	addi
0x801a4dc8	lbl_801A4DC8	fn_800CAEC0	0x800cb058	addr	addi
0x801a4dd8	lbl_801A4DD8	fn_800CAEC0	0x800cb06c	addr	addi
0x801a4de8	lbl_801A4DE8	fn_800CAEC0	0x800cb080	addr	addi
0x801a4df8	lbl_801A4DF8	fn_800CAEC0	0x800cb094	addr	addi
0x801a4e08	lbl_801A4E08	fn_800CAEC0	0x800cb0a8	addr	addi
0x801a4e18	lbl_801A4E18	fn_800CAEC0	0x800cb0bc	addr	addi
0x801a4e28	lbl_801A4E28	fn_800CAEC0	0x800cb0dc	addr	addi
0x801a4e30	lbl_801A4E30	fn_800CAEC0	0x800cb22c	addr	addi
0x801a4e34	lbl_801A4E34	fn_800CAEC0	0x800cb264	addr	addi
0x801a4e38	lbl_801A4E38	fn_800CAEC0	0x800cb29c	addr	addi
0x801a4e48	lbl_801A4E48	fn_800CAEC0	0x800cb2d4	addr	addi
0x801a4e54	lbl_801A4E54	fn_800CAEC0	0x800cb314	addr	addi
0x801a4e68	lbl_801A4E68	fn_800CAEC0	0x800cb360	addr	addi
0x801a4e84	lbl_801A4E84	fn_800CAEC0	0x800cb54c	addr	addi
0x801a4e88	lbl_801A4E88	fn_800CAEC0	0x800cb578	addr	addi
0x801a4e98	lbl_801A4E98	fn_800CAEC0	0x800cb580	addr	addi
0x801a4ee8	lbl_801A4EE8	fn_800984DC	0x80098820	addr	addi
0x801a4ee8	lbl_801A4EE8	fn_80098B70	0x80098c7c	addr	addi
0x801a4ee8	lbl_801A4EE8	fn_80098B70	0x80098c7c	addr	addi
0x801a5028	lbl_801A5028	fn_800D5488	0x800d54b0	addr	addi
0x801a5034	lbl_801A5034	fn_800D5488	0x800d54dc	addr	addi
0x801a5040	lbl_801A5040	fn_800D5488	0x800d550c	addr	addi
0x801a50a8	lbl_801A50A8	fn_800D197C	0x800d2734	addr	addi
0x801a5154	lbl_801A5154	fn_800D407C	0x800d4160	addr	addi
0x801a5160	lbl_801A5160	fn_800D407C	0x800d41a8	addr	addi
0x801a5160	lbl_801A5160	fn_800D4810	0x800d48c8	addr	addi
0x801a5170	lbl_801A5170	fn_800D407C	0x800d41c0	addr	addi
0x801a5170	lbl_801A5170	fn_800D4810	0x800d48e0	addr	addi
0x801a5180	lbl_801A5180	fn_800D407C	0x800d4504	addr	addi
0x801a518c	lbl_801A518C	fn_800D407C	0x800d4568	addr	addi
0x801a5194	lbl_801A5194	fn_800D407C	0x800d4740	addr	addi
0x801a51a0	lbl_801A51A0	fn_800D407C	0x800d478c	addr	addi
0x801a51b0	lbl_801A51B0	fn_800D407C	0x800d47b0	addr	addi
0x801a51bc	lbl_801A51BC	fn_800D407C	0x800d47cc	addr	addi
0x801a51c8	lbl_801A51C8	fn_800D407C	0x800d47e8	addr	addi
0x801a51f4	lbl_801A51F4	fn_800D4810	0x800d4954	addr	addi
0x801a5204	lbl_801A5204	fn_800D4810	0x800d49a0	addr	addi
0x801a52f0	lbl_801A52F0	fn_800D59F0	0x800d5ca0	addr	addi
0x801a52f8	lbl_801A52F8	fn_800D59F0	0x800d5d00	addr	addi
0x801a5338	lbl_801A5338	fn_8009EC80	0x8009ee48	addr	addi
0x801a5338	lbl_801A5338	Menu_ResetAndReturn	0x8009f380	addr	addi
0x801a5338	lbl_801A5338	Menu_ResetAndReturn	0x8009f424	addr	addi
0x801a5338	lbl_801A5338	Menu_ResetAndReturn	0x8009f6a4	addr	addi
0x801a5338	lbl_801A5338	Menu_ResetAndReturn	0x8009f6a4	addr	addi
0x801a5338	lbl_801A5338	fn_8009FB78	0x8009fcf4	addr	addi
0x801a5338	lbl_801A5338	fn_8009FB78	0x8009ff18	addr	addi
0x801a5338	lbl_801A5338	fn_800A616C	0x800a6578	addr	addi
0x801a5338	lbl_801A5338	fn_800A647C	0x800a6578	addr	addi
0x801a5338	lbl_801A5338	fn_800ABA9C	0x800abcd0	addr	addi
0x801a5338	lbl_801A5338	fn_800ABA9C	0x800abcd0	addr	addi
0x801a5338	lbl_801A5338	fn_800ABB94	0x800abcd0	addr	addi
0x801a5338	lbl_801A5338	fn_800ABF7C	0x800ac0f4	addr	addi
0x801a5338	lbl_801A5338	fn_800ABFCC	0x800ac0f4	addr	addi
0x801a5338	lbl_801A5338	fn_800AC020	0x800ac0f4	addr	addi
0x801a5338	lbl_801A5338	fn_800AC0C0	0x800ac0f4	addr	addi
0x801a5338	lbl_801A5338	fn_800AD23C	0x800ad2a8	addr	addi
0x801a5338	lbl_801A5338	fn_800AD4C4	0x800ae0a8	addr	addi
0x801a5338	lbl_801A5338	fn_800AD4C4	0x800ae0a8	addr	addi
0x801a5338	lbl_801A5338	fn_800AD4C4	0x800ae0a8	addr	addi
0x801a5338	lbl_801A5338	fn_800AD4C4	0x800ae7a0	addr	addi
0x801a5338	lbl_801A5338	fn_800AD4C4	0x800aee40	addr	addi
0x801a5338	lbl_801A5338	fn_800AD4C4	0x800af88c	addr	addi
0x801a5338	lbl_801A5338	fn_800AD4C4	0x800af88c	addr	addi
0x801a5338	lbl_801A5338	fn_800AD4C4	0x800af88c	addr	addi
0x801a5338	lbl_801A5338	Menu_Unknown1_BuildOptions	0x800b1350	addr	addi
0x801a5338	lbl_801A5338	Menu_Unknown1_BuildOptions	0x800b1350	addr	addi
0x801a5338	lbl_801A5338	Menu_Unknown1_BuildOptions	0x800b1350	addr	addi
0x801a5338	lbl_801A5338	Menu_Unknown1_BuildOptions	0x800b1350	addr	addi
0x801a5338	lbl_801A5338	Menu_Unknown1_BuildOptions	0x800b1350	addr	addi
0x801a5338	lbl_801A5338	fn_800B3980	0x800b3b58	addr	addi
0x801a5338	lbl_801A5338	fn_800B3980	0x800b3b58	addr	addi
0x801a5338	lbl_801A5338	fn_800B3980	0x800b3b58	addr	addi
0x801a5338	lbl_801A5338	Menu_NavigateForward	0x800b46b4	addr	addi
0x801a5338	lbl_801A5338	fn_800B96A8	0x800b9784	addr	addi
0x801a5338	lbl_801A5338	fn_800B96A8	0x800b9784	addr	addi
0x801a5338	lbl_801A5338	fn_800BC1A8	0x800bc518	addr	addi
0x801a5338	lbl_801A5338	fn_800BF2CC	0x800bfa30	addr	addi
0x801a5338	lbl_801A5338	fn_800BFF08	0x800c0054	addr	addi
0x801a5338	lbl_801A5338	fn_800C04C4	0x800c0a4c	addr	addi
0x801a5338	lbl_801A5338	fn_800C04C4	0x800c0a4c	addr	addi
0x801a5338	lbl_801A5338	fn_800C04C4	0x800c0a4c	addr	addi
0x801a5338	lbl_801A5338	fn_800C04C4	0x800c0a4c	addr	addi
0x801a5338	lbl_801A5338	fn_800C04C4	0x800c0a4c	addr	addi
0x801a5338	lbl_801A5338	fn_800C04C4	0x800c0a4c	addr	addi
0x801a5338	lbl_801A5338	fn_800C3B54	0x800c3d3c	addr	addi
0x801a5338	lbl_801A5338	fn_800C3B54	0x800c3d3c	addr	addi
0x801a5338	lbl_801A5338	fn_800C42A0	0x800c4584	addr	addi
0x801a5338	lbl_801A5338	fn_800C42A0	0x800c4584	addr	addi
0x801a5338	lbl_801A5338	fn_800C4A8C	0x800c4ba8	addr	addi
0x801a5338	lbl_801A5338	fn_800C4A8C	0x800c4ba8	addr	addi
0x801a5338	lbl_801A5338	fn_800C4A8C	0x800c4ba8	addr	addi
0x801a5338	lbl_801A5338	fn_800C4A8C	0x800c4ba8	addr	addi
0x801a5338	lbl_801A5338	fn_800C4FDC	0x800c5128	addr	addi
0x801a5338	lbl_801A5338	fn_800C582C	0x800c59bc	addr	addi
0x801a5338	lbl_801A5338	fn_800C62A0	0x800c6464	addr	addi
0x801a5338	lbl_801A5338	fn_800C757C	0x800c79b4	addr	addi
0x801a5338	lbl_801A5338	fn_800CEFAC	0x800cf084	addr	addi
0x801a5338	lbl_801A5338	fn_800CEFE8	0x800cf084	addr	addi
0x801a5338	lbl_801A5338	fn_800CF03C	0x800cf084	addr	addi
0x801a5338	lbl_801A5338	Player_UpdateState	0x800d1914	addr	addi
0x801a5338	lbl_801A5338	Player_UpdateState	0x800d1914	addr	addi
0x801a5338	lbl_801A5338	Player_UpdateState	0x800d1ac8	addr	addi
0x801a5338	lbl_801A5338	fn_800D4F18	0x800d50c4	addr	addi
0x801a5338	lbl_801A5338	fn_800D4F70	0x800d50c4	addr	addi
0x801a5338	lbl_801A5338	fn_800D4F70	0x800d50c4	addr	addi
0x801a5338	lbl_801A5338	fn_800D59F0	0x800d5a4c	addr	addi
0x801a5338	lbl_801A5338	fn_800D59F0	0x800d5a4c	addr	addi
0x801a5338	lbl_801A5338	fn_800D64B0	0x800d6784	addr	addi
0x801a5338	lbl_801A5338	fn_800D64B0	0x800d6784	addr	addi
0x801a5338	lbl_801A5338	fn_800D64B0	0x800d6784	addr	addi
0x801a5338	lbl_801A5338	fn_800D64B0	0x800d6784	addr	addi
0x801a5338	lbl_801A5338	fn_800D64B0	0x800d6784	addr	addi
0x801a5338	lbl_801A5338	fn_800D64B0	0x800d6784	addr	addi
0x801a5338	lbl_801A5338	fn_800D64B0	0x800d6784	addr	addi
0x801a5338	lbl_801A5338	fn_800D9AB0	0x800d9c38	addr	addi
0x801a5338	lbl_801A5338	fn_800E25A0	0x800e2780	addr	addi
0x801a5338	lbl_801A5338	fn_800E25A0	0x800e2780	addr	addi
0x801a5338	lbl_801A5338	fn_800E25A0	0x800e2780	addr	addi
0x801a5338	lbl_801A5338	fn_800E25A0	0x800e2780	addr	addi
0x801a5358	lbl_801A5358	fn_800A5DBC	0x800a5f94	addr	addi
0x801a536c	lbl_801A536C	fn_800D6C50	0x800d6dc8	addr	addi
0x801a5370	lbl_801A5370	fn_800D6C50	0x800d6e90	addr	addi
0x801a5390	lbl_801A5390	fn_800D6F58	0x800d6f9c	addr	addi
0x801a5390	lbl_801A5390	fn_800D756C	0x800d7894	addr	addi
0x801a53c8	lbl_801A53C8	fn_800AAC04	0x800aad78	addr	addi
0x801a53c8	lbl_801A53C8	fn_800AAC04	0x800aad78	addr	addi
0x801a53c8	lbl_801A53C8	fn_800AAC04	0x800aad78	addr	addi
0x801a53c8	lbl_801A53C8	fn_800AAF44	0x800aafec	addr	addi
0x801a53c8	lbl_801A53C8	fn_800AAF44	0x800aafec	addr	addi
0x801a53c8	lbl_801A53C8	fn_800AAF44	0x800ab0f0	addr	addi
0x801a53c8	lbl_801A53C8	fn_800AAF44	0x800ab0f0	addr	addi
0x801a53c8	lbl_801A53C8	fn_800AAF44	0x800ab0f0	addr	addi
0x801a53c8	lbl_801A53C8	Menu_InitDefinitions	0x800b3e94	addr	addi
0x801a53c8	lbl_801A53C8	fn_800DFC04	0x800dfe78	addr	addi
0x801a5418	lbl_801A5418	fn_800D7ED8	0x800d7fb8	addr	addi
0x801a5430	lbl_801A5430	fn_800D8038	0x800d80f8	addr	addi
0x801a55cc	lbl_801A55CC	fn_800DA478	0x800da578	addr	addi
0x801a55cc	lbl_801A55CC	fn_800DA478	0x800dbbb0	addr	addi
0x801a55d8	lbl_801A55D8	fn_800DA478	0x800da608	addr	addi
0x801a55d8	lbl_801A55D8	fn_800DA478	0x800dbb04	addr	addi
0x801a55e4	lbl_801A55E4	fn_800DA478	0x800dab6c	addr	addi
0x801a55f0	lbl_801A55F0	fn_800DA478	0x800dabbc	addr	addi
0x801a55f0	lbl_801A55F0	fn_800DA478	0x800db61c	addr	addi
0x801a55fc	lbl_801A55FC	fn_800DA478	0x800dabd0	addr	addi
0x801a55fc	lbl_801A55FC	fn_800DA478	0x800db080	addr	addi
0x801a560c	lbl_801A560C	fn_800DA478	0x800dacf4	addr	addi
0x801a560c	lbl_801A560C	fn_800DA478	0x800daf14	addr	addi
0x801a560c	lbl_801A560C	fn_800DA478	0x800db368	addr	addi
0x801a5620	lbl_801A5620	fn_800DA478	0x800db428	addr	addi
0x801a562c	lbl_801A562C	fn_800DA478	0x800dae5c	addr	addi
0x801a562c	lbl_801A562C	fn_800DA478	0x800db52c	addr	addi
0x801a5638	lbl_801A5638	fn_800DA478	0x800db058	addr	addi
0x801a5644	lbl_801A5644	fn_800DA478	0x800db308	addr	addi
0x801a5658	lbl_801A5658	fn_800DA478	0x800db37c	addr	addi
0x801a5668	lbl_801A5668	fn_800DA478	0x800db760	addr	addi
0x801a5674	lbl_801A5674	fn_800DA478	0x800db8e8	addr	addi
0x801a5680	lbl_801A5680	fn_80074DDC	0x80074f20	addr	addi
0x801a5680	lbl_801A5680	fn_80074F48	0x80075870	addr	addi
0x801a5680	lbl_801A5680	fn_80075760	0x80075ba8	addr	addi
0x801a5680	lbl_801A5680	fn_800DA478	0x800db9d8	addr	addi
0x801a56c8	lbl_801A56C8	fn_800AC178	0x800ac30c	addr	addi
0x801a56c8	lbl_801A56C8	fn_800AC178	0x800ac30c	addr	addi
0x801a5744	lbl_801A5744	fn_800AD4C4	0x800ae9d4	addr	addi
0x801a5744	lbl_801A5744	fn_800AFDC0	0x800aff00	addr	addi
0x801a5780	lbl_801A5780	fn_800DD1C8	0x800dd5d8	addr	addi
0x801a5784	lbl_801A5784	fn_800DD1C8	0x800dde5c	addr	addi
0x801a5784	lbl_801A5784	fn_800DD1C8	0x800de414	addr	addi
0x801a5784	lbl_801A5784	fn_800DD1C8	0x800ded60	addr	addi
0x801a5784	lbl_801A5784	fn_800DD1C8	0x800dee68	addr	addi
0x801a5788	lbl_801A5788	fn_800DD1C8	0x800dde94	addr	addi
0x801a5790	lbl_801A5790	fn_800DD1C8	0x800ddf10	addr	addi
0x801a5790	lbl_801A5790	fn_800DD1C8	0x800de294	addr	addi
0x801a5798	lbl_801A5798	fn_800DD1C8	0x800de024	addr	addi
0x801a5798	lbl_801A5798	fn_800DD1C8	0x800de024	addr	addi
0x801a57a0	lbl_801A57A0	fn_800DD1C8	0x800de668	addr	addi
0x801a57b4	lbl_801A57B4	fn_800DD1C8	0x800de708	addr	addi
0x801a57c8	lbl_801A57C8	fn_800DD1C8	0x800dedb4	addr	addi
0x801a57c8	lbl_801A57C8	fn_800DD1C8	0x800deeb0	addr	addi
0x801a57cc	lbl_801A57CC	fn_800DD1C8	0x800dedd8	addr	addi
0x801a57cc	lbl_801A57CC	fn_800DD1C8	0x800deef0	addr	addi
0x801a5884	lbl_801A5884	fn_800DF360	0x800df4b4	addr	addi
0x801a5884	lbl_801A5884	fn_800DFC04	0x800dff3c	addr	addi
0x801a5884	lbl_801A5884	fn_800DFC04	0x800dff78	addr	addi
0x801a5890	lbl_801A5890	fn_800DF360	0x800df510	addr	addi
0x801a5890	lbl_801A5890	fn_800DFC04	0x800dffe8	addr	addi
0x801a5890	lbl_801A5890	fn_800DFC04	0x800e001c	addr	addi
0x801a5890	lbl_801A5890	fn_800DFC04	0x800e034c	addr	addi
0x801a5890	lbl_801A5890	Menu_ResetFromGame	0x800e2910	addr	addi
0x801a589c	lbl_801A589C	fn_800DF360	0x800df558	addr	addi
0x801a589c	lbl_801A589C	fn_800DF360	0x800df5c4	addr	addi
0x801a589c	lbl_801A589C	fn_800DFC04	0x800e02bc	addr	addi
0x801a58e8	lbl_801A58E8	fn_800DFC04	0x800dff4c	addr	addi
0x801a5974	lbl_801A5974	fn_800E0790	0x800e1374	addr	addi
0x801a5974	lbl_801A5974	fn_800E0790	0x800e1374	addr	addi
0x801a5974	lbl_801A5974	fn_800E0790	0x800e1374	addr	addi
0x801a5974	lbl_801A5974	fn_800E0790	0x800e1374	addr	addi
0x801a5974	lbl_801A5974	fn_800E0790	0x800e1374	addr	addi
0x801a5974	lbl_801A5974	fn_800E12F8	0x800e1374	addr	addi
0x801a5980	lbl_801A5980	fn_800E12F8	0x800e1444	addr	addi
0x801a5994	lbl_801A5994	fn_800B836C	0x800b8874	addr	addi
0x801a5994	lbl_801A5994	fn_800B87BC	0x800b8874	addr	addi
0x801a59c8	lbl_801A59C8	fn_800E2220	0x800e2260	addr	addi
0x801a59ec	lbl_801A59EC	fn_800E2398	0x800e2520	addr	addi
0x801a5a04	lbl_801A5A04	fn_800E25A0	0x800e2684	addr	addi
0x801a5ab0	lbl_801A5AB0	fn_800E2944	0x800e29a0	addr	addi
0x801a5ac4	lbl_801A5AC4	fn_800E2944	0x800e29b4	addr	addi
0x801a5ad8	lbl_801A5AD8	fn_800E2944	0x800e29c8	addr	addi
0x801a5aec	lbl_801A5AEC	fn_800E2944	0x800e29dc	addr	addi
0x801a5b00	lbl_801A5B00	fn_800E2944	0x800e29f0	addr	addi
0x801a5b14	lbl_801A5B14	fn_800E2944	0x800e2a04	addr	addi
0x801a5b28	lbl_801A5B28	fn_800E2944	0x800e2a18	addr	addi
0x801a5b38	lbl_801A5B38	fn_800E2944	0x800e2a2c	addr	addi
0x801a5b4c	lbl_801A5B4C	fn_800E2944	0x800e2aec	addr	addi
0x801a5d2c	lbl_801A5D2C	fn_800E2BA4	0x800e2ca8	addr	addi
0x801a5db4	lbl_801A5DB4	fn_800E3DC4	0x800e41bc	addr	addi
0x801a5db4	lbl_801A5DB4	fn_800E3DC4	0x800e48c0	addr	addi
0x801a5db4	lbl_801A5DB4	fn_800E3DC4	0x800e4c68	addr	addi
0x801a5db4	lbl_801A5DB4	fn_800E6484	0x800e64a4	addr	addi
0x801a5dc8	lbl_801A5DC8	fn_800E3DC4	0x800e41dc	addr	addi
0x801a5dc8	lbl_801A5DC8	fn_800E3DC4	0x800e48e0	addr	addi
0x801a5dc8	lbl_801A5DC8	fn_800E3DC4	0x800e4c88	addr	addi
0x801a5dc8	lbl_801A5DC8	fn_800E6484	0x800e64bc	addr	addi
0x801a5de0	lbl_801A5DE0	fn_800E356C	0x800e35d8	addr	addi
0x801a5dec	lbl_801A5DEC	fn_800E356C	0x800e35ec	addr	addi
0x801a5df8	lbl_801A5DF8	fn_800E356C	0x800e360c	addr	addi
0x801a5df8	lbl_801A5DF8	fn_800E3A74	0x800e3be4	addr	addi
0x801a5e08	lbl_801A5E08	fn_800E356C	0x800e3620	addr	addi
0x801a5e14	lbl_801A5E14	fn_800E356C	0x800e3640	addr	addi
0x801a5e14	lbl_801A5E14	fn_800E3A74	0x800e3c04	addr	addi
0x801a5e20	lbl_801A5E20	fn_800E356C	0x800e3654	addr	addi
0x801a5e2c	lbl_801A5E2C	fn_800E356C	0x800e3674	addr	addi
0x801a5e2c	lbl_801A5E2C	fn_800E3A74	0x800e3bc4	addr	addi
0x801a5e3c	lbl_801A5E3C	fn_800E356C	0x800e3688	addr	addi
0x801a5e48	lbl_801A5E48	fn_800E356C	0x800e369c	addr	addi
0x801a5e54	lbl_801A5E54	fn_800E6208	0x800e6228	addr	addi
0x801a5e60	lbl_801A5E60	fn_800E6208	0x800e6244	addr	addi
0x801a5e6c	lbl_801A5E6C	fn_800E3A74	0x800e3c24	addr	addi
0x801a5e6c	lbl_801A5E6C	fn_800E6208	0x800e6260	addr	addi
0x801a5e80	lbl_801A5E80	fn_800E5C14	0x800e62a0	addr	addi
0x801a5e80	lbl_801A5E80	fn_800E6208	0x800e62a0	addr	addi
0x801a5e8c	lbl_801A5E8C	fn_800E6208	0x800e62ac	addr	addi
0x801a5e98	lbl_801A5E98	fn_800E6208	0x800e62f4	addr	addi
0x801a5ea4	lbl_801A5EA4	fn_800E6208	0x800e6300	addr	addi
0x801a5eb0	lbl_801A5EB0	fn_800E36B4	0x800e3744	addr	addi
0x801a5ec0	lbl_801A5EC0	fn_800E36B4	0x800e3764	addr	addi
0x801a5ecc	lbl_801A5ECC	fn_800E36B4	0x800e3780	addr	addi
0x801a5ecc	lbl_801A5ECC	fn_800E3DC4	0x800e42ec	addr	addi
0x801a5edc	lbl_801A5EDC	fn_800E36B4	0x800e37a4	addr	addi
0x801a5edc	lbl_801A5EDC	fn_800E3DC4	0x800e4528	addr	addi
0x801a5ee8	lbl_801A5EE8	fn_800E36B4	0x800e37d4	addr	addi
0x801a5ee8	lbl_801A5EE8	fn_800E36B4	0x800e37d4	addr	addi
0x801a5ef4	lbl_801A5EF4	fn_800E36B4	0x800e37e0	addr	addi
0x801a5f00	lbl_801A5F00	fn_800E36B4	0x800e37fc	addr	addi
0x801a5f0c	lbl_801A5F0C	fn_800E36B4	0x800e3808	addr	addi
0x801a5f1c	lbl_801A5F1C	fn_800E3824	0x800e3868	addr	addi
