batman	i386	0xb91e	T	text	func	__ZN8CMacGame13ValidateDepthEm	ZN8CMacGame13ValidateDepthEm		Other
batman	i386	0xb928	T	text	func	__ZN8CMacGame16OpenSplashWindowEv	ZN8CMacGame16OpenSplashWindowEv		Other
batman	i386	0xbd96	T	text	func	__ZN8CMacGame17CloseSplashWindowEv	ZN8CMacGame17CloseSplashWindowEv		Other
batman	i386	0xbdc2	T	text	func	__ZN8CMacGame16PumpSplashWindowEv	ZN8CMacGame16PumpSplashWindowEv		Other
batman	i386	0xbe0c	T	text	func	__ZN8CMacGame7RunSelfEv	ZN8CMacGame7RunSelfEv		Other
batman	i386	0xbed4	T	text	func	__ZN8CMacGame12ActivateSelfEb	ZN8CMacGame12ActivateSelfEb		Other
batman	i386	0xbeda	T	text	func	__ZN8CMacGame14DeactivateSelfEv	ZN8CMacGame14DeactivateSelfEv		Other
batman	i386	0xbee0	T	text	func	__ZN8CMacGame13DoAttemptQuitEv	ZN8CMacGame13DoAttemptQuitEv		Other
batman	i386	0xbef6	T	text	func	__ZNK8CMacGame10GetCanQuitEv	ZNK8CMacGame10GetCanQuitEv		Other
batman	i386	0xbf06	T	text	func	__ZN8CMacGame10SetCanQuitEb	ZN8CMacGame10SetCanQuitEb		Other
batman	i386	0xbf22	T	text	func	__ZN8CMacGame8CanPauseEv	ZN8CMacGame8CanPauseEv		Other
batman	i386	0xbf5a	T	text	func	__ZN8CMacGame12GetIsAtFrontEv	ZN8CMacGame12GetIsAtFrontEv		Other
batman	i386	0xbf88	T	text	func	__ZN8CMacGame13SetFullScreenEb	ZN8CMacGame13SetFullScreenEb		Other
batman	i386	0xbf9a	T	text	func	__ZN8CMacGame18StartTerminateSelfEv	ZN8CMacGame18StartTerminateSelfEv		Other
batman	i386	0xbfa0	T	text	func	__ZN8CMacGame16TerminateDisplayEv	ZN8CMacGame16TerminateDisplayEv		Other
batman	i386	0xbfe4	T	text	func	__ZN8CMacGame13TerminateSelfEv	ZN8CMacGame13TerminateSelfEv		Other
batman	i386	0xbfea	T	text	func	__ZN8CMacGame16TerminateToolboxEv	ZN8CMacGame16TerminateToolboxEv		Other
batman	i386	0xbffa	T	text	func	__ZN8CMacGame15TerminateRegionEv	ZN8CMacGame15TerminateRegionEv		Other
batman	i386	0xc02a	T	text	func	__ZN8CMacGame19FinishTerminateSelfEv	ZN8CMacGame19FinishTerminateSelfEv		Other
batman	i386	0xc05c	T	text	func	__ZN8CMacGame21DoEventTakeScreenshotEv	ZN8CMacGame21DoEventTakeScreenshotEv		Other
batman	i386	0xc328	T	text	func	__ZN8CMacGame21DoEventToggleProfilerEv	ZN8CMacGame21DoEventToggleProfilerEv		Other
batman	i386	0xc330	T	text	func	__ZN8CMacGame25getOriginaliChatStatusMsgEv	ZN8CMacGame25getOriginaliChatStatusMsgEv		Other
batman	i386	0xc354	T	text	func	__ZN8CMacGame12DoEventAboutEv	ZN8CMacGame12DoEventAboutEv		Other
batman	i386	0xc676	T	text	func	__ZN8CMacGame11DoEventQuitEv	ZN8CMacGame11DoEventQuitEv		Other
batman	i386	0xc6d6	T	text	func	__ZN8CMacGame17DoZonicEventPauseEv	ZN8CMacGame17DoZonicEventPauseEv		Other
batman	i386	0xc6de	T	text	func	__ZN8CMacGame15DoEventGameMenuERK17HICommandExtended	ZN8CMacGame15DoEventGameMenuERK17HICommandExtended		Other
batman	i386	0xc79c	T	text	func	__ZN8CMacGame27CallbackWriteCharsToConsoleEPKcl	ZN8CMacGame27CallbackWriteCharsToConsoleEPKcl		Other
batman	i386	0xc834	T	text	func	__ZN8CMacGame22RezLib_Callback_ZoomedEP16__EventLoopTimerPv	ZN8CMacGame22RezLib_Callback_ZoomedEP16__EventLoopTimerPv		Other
batman	i386	0xc856	T	text	func	__ZN8CMacGame20SetCurrentiChatStateEi	ZN8CMacGame20SetCurrentiChatStateEi		Other
batman	i386	0xc964	T	text	func	__ZN8CMacGame20FinishInitialiseSelfEv	ZN8CMacGame20FinishInitialiseSelfEv		Other
batman	i386	0xc9e0	T	text	func	__ZN8CMacGame23GetOriginaliChatMessageEv	ZN8CMacGame23GetOriginaliChatMessageEv		Other
batman	i386	0xcb9c	T	text	func	__ZN8CMacGame16HideMousePointerEb	ZN8CMacGame16HideMousePointerEb		Other
batman	i386	0xcbb4	T	text	func	__ZN8CMacGame17CheckForValidFileEPKc	ZN8CMacGame17CheckForValidFileEPKc		Other
batman	i386	0xcc10	T	text	func	__ZN8CMacGame13RunDemoWimdowEv	ZN8CMacGame13RunDemoWimdowEv		Other
batman	i386	0xcc4e	T	text	func	___tcf_0	tcf_0		Other
batman	i386	0xcc5e	T	text	func	___tcf_1	tcf_1		Other
batman	i386	0xcc6e	T	text	func	___tcf_2	tcf_2		Other
batman	i386	0xcc7e	T	text	func	___tcf_3	tcf_3		Other
batman	i386	0xcc8e	T	text	func	___tcf_4	tcf_4		Other
batman	i386	0xcc9e	T	text	func	__ZN8CMacGame7DoTimerEv	ZN8CMacGame7DoTimerEv		Other
batman	i386	0xccd6	T	text	func	__ZN8CMacGame13GetGameWindowEv	ZN8CMacGame13GetGameWindowEv		Other
