# caller_name	caller_addr	callee_addr	callee_name
NuMemFree	0x800072F4	0x80007874	fn_800077E8
NuMemFree	0x80007310	0x80541754	fn_80541754
NuMemFree	0x80007328	0x80010C4C	fn_80010C30
NuMemFree	0x8000735C	0x80541670	fn_80541670
NuMemFree	0x80007374	0x80010B68	fn_80010120
NuMemFree	0x800073BC	0x80010A90	fn_80010120
NuMemFree	0x8000740C	0x8000743C	NuMemFree
NuMemFree	0x80007444	0x8000D698	fn_8000D4DC
NuMemFree	0x80007448	0x80007478	fn_80007468
NuMemFree	0x80007450	0x8053FEA4	fn_8053FEA4
fn_80007468	0x800074B4	0x800107A8	fn_80010120
fn_80007468	0x800074F8	0x8001063C	fn_80010120
fn_80007468	0x80007530	0x80010594	fn_80010120
fn_80007468	0x80007560	0x800105A4	fn_80010120
fn_800075EC	0x800075FC	0x80541360	fn_80541360
fn_80007680	0x80007694	0x800076C4	fn_800076C4
fn_800076E4	0x80007708	0x80007A38	fn_80007900
fn_800076E4	0x80007718	0x80007A08	fn_80007900
fn_800076E4	0x80007750	0x80007810	fn_800077E8
fn_800076E4	0x80007784	0x800077B4	fn_800076E4
fn_800076E4	0x80007794	0x80009B18	fn_80009A28
fn_800076E4	0x800077A0	0x80009AF4	fn_80009A28
fn_80007900	0x80007968	0x800079B8	fn_80007900
fn_80007900	0x800079A0	0x800079F0	fn_80007900
fn_80007900	0x800079D8	0x80007A28	fn_80007900
fn_80007900	0x80007A90	0x80007B80	fn_80007B6C
fn_80007900	0x80007A98	0x80007818	fn_800077E8
fn_80007900	0x80007AA0	0x80007720	fn_800076E4
fn_80007900	0x80007AA8	0x80007628	fn_80007610
fn_80007900	0x80007B00	0x8000F424	fn_8000F2B8
fn_80007B6C	0x80007B7C	0x80007C0C	fn_80007BFC
fn_80007BA8	0x80007BB8	0x80007CA8	fn_80007CA8
fn_80007BA8	0x80007BC8	0x80007C78	fn_80007C24
fn_80007CA8	0x80007CD4	0x80007D04	fn_80007CA8
fn_80007CA8	0x80007CF8	0x80008AEC	fn_80008A60
fn_80007CA8	0x80007D04	0x80008AC8	fn_80008A60
fn_80007CA8	0x80007D20	0x80007D70	fn_80007D48
fn_80007DA4	0x80007DC4	0x80007F14	fn_80007F00
fn_80007DA4	0x80007DD4	0x80007EE4	fn_80007E2C
fn_80007DA4	0x80007DDC	0x80008840	fn_800085B0
fn_80007DA4	0x80007DE8	0x8000881C	fn_800085B0
fn_80007E2C	0x80007E88	0x80007F48	fn_80007F00
fn_80007F00	0x80007F24	0x80008468	NuPPLoadBuffer
NuHexStringToI	0x80007F84	0x80008348	NuPPLoadBuffer
NuHexStringToI	0x80007FAC	0x8000E6C0	fn_8000E6B0
NuHexStringToI	0x80007FC8	0x80008038	fn_80007FF8
fn_800080D4	0x80008150	0x80008250	fn_800081CC
fn_800080D4	0x80008164	0x80008214	fn_800081CC
fn_800080D4	0x8000816C	0x8000823C	fn_800081CC
fn_800080D4	0x80008174	0x80008224	fn_800081CC
fn_800080D4	0x8000817C	0x8000820C	fn_800081CC
fn_800080D4	0x80008184	0x800081F4	fn_800081CC
fn_800080D4	0x8000818C	0x800081DC	fn_800081CC
fn_800080D4	0x80008194	0x800081C4	fn_800080D4
fn_800081CC	0x800081F8	0x80008448	NuPPLoadBuffer
fn_800081CC	0x80008224	0x800083C4	NuPPLoadBuffer
fn_800081CC	0x80008260	0x80008310	NuPPLoadBuffer
fn_800081CC	0x80008270	0x8000DDD4	fn_8000DDD0
NuPPLoadBuffer	0x800082CC	0x8000835C	NuPPLoadBuffer
NuPPLoadBuffer	0x800082D8	0x8000DD3C	fn_8000DCE0
NuPPLoadBuffer	0x800082FC	0x7FFF62C0	fn_7FFF62C0
NuPPLoadBuffer	0x80008314	0x7FFF7A48	fn_7FFF7A48
NuPPLoadBuffer	0x80008328	0x8000DC4C	fn_8000DC10
NuPPLoadBuffer	0x80008340	0x80008200	fn_800081CC
NuPPLoadBuffer	0x800083D0	0x8000DA54	fn_8000D95C
NuPPLoadBuffer	0x800083E8	0x80008478	NuPPLoadBuffer
NuPPLoadBuffer	0x800083F4	0x8000D9E8	fn_8000D95C
NuPPLoadBuffer	0x80008418	0x7FFF5F6C	fn_7FFF5F6C
NuPPLoadBuffer	0x8000842C	0x8000D940	fn_8000D874
NuPPLoadBuffer	0x80008454	0x7FFF7688	fn_7FFF7688
NuPPLoadBuffer	0x80008468	0x8000D88C	fn_8000D874
NuPPLoadBuffer	0x80008484	0x80008194	fn_800080D4
NuPPLoadBuffer	0x80008490	0x80008914	fn_800085B0
NuPPLoadBuffer	0x800084A0	0x8000D7E4	fn_8000D4DC
NuPPLoadBuffer	0x800084CC	0x800087FC	fn_800085B0
NuPPLoadBuffer	0x800084D4	0x7FFFCD08	fn_7FFFCD08
NuPPLoadBuffer	0x800084F0	0x8000D654	fn_8000D4DC
NuPPLoadBuffer	0x80008520	0x800085B0	fn_800085B0
NuPPLoadBuffer	0x8000852C	0x8000D640	fn_8000D4DC
NuPPLoadBuffer	0x80008550	0x7FFF5BC4	fn_7FFF5BC4
NuPPLoadBuffer	0x80008568	0x7FFF734C	fn_7FFF734C
NuPPLoadBuffer	0x8000857C	0x8000D550	fn_8000D4DC
NuPPLoadBuffer	0x80008594	0x80008454	NuPPLoadBuffer
fn_800085B0	0x80008600	0x800090A0	fn_80008E78
fn_800085B0	0x80008618	0x80008918	fn_800085B0
fn_800085B0	0x80008630	0x80008A50	fn_800085B0
fn_800085B0	0x80008648	0x80008A58	fn_800085B0
fn_800085B0	0x80008660	0x80008A80	fn_80008A60
fn_800085B0	0x80008678	0x80008AB8	fn_80008A60
fn_800085B0	0x80008690	0x80008AD0	fn_80008A60
fn_800085B0	0x800086A8	0x80008AD8	fn_80008A60
fn_800085B0	0x800086C0	0x80008B20	fn_80008A60
fn_800085B0	0x80008724	0x80008D34	fn_80008CD8
fn_800085B0	0x80008850	0x800089B0	fn_800085B0
fn_800085B0	0x80008878	0x80008938	fn_800085B0
fn_800085B0	0x8000894C	0x800081FC	fn_800081CC
fn_800085B0	0x80008984	0x80008294	fn_800081CC
fn_800085B0	0x8000899C	0x8000871C	fn_800085B0
fn_800085B0	0x800089B4	0x80008734	fn_800085B0
fn_800085B0	0x800089CC	0x8000875C	fn_800085B0
fn_800085B0	0x800089E4	0x800087D4	fn_800085B0
fn_800085B0	0x800089FC	0x800087FC	fn_800085B0
fn_80008A60	0x80008B24	0x80008B44	NuHeap
NuHeap	0x80008B60	0x800090F0	fn_80008E78
NuHeap	0x80008B70	0x8000C324	fn_8000C1B8
NuHeap	0x80008B90	0x80009060	fn_80008E78
NuHeap	0x80008BB0	0x80008C00	NuHeap
fn_80008E54	0x80008E64	0x800081B8	fn_800080D4
fn_80008E78	0x80008EB8	0x8000B99C	fn_8000B8CC
fn_80008E78	0x80008ED8	0x80009988	fn_80009984
fn_80008E78	0x80008F08	0x7FFFB53C	fn_7FFFB53C
fn_80008E78	0x80008F30	0x8000B834	fn_8000B5F4
fn_80008E78	0x80008F50	0x80009820	fn_80009748
fn_80008E78	0x80008F80	0x800096D0	fn_8000965C
fn_80008E78	0x80008F94	0x80009694	fn_8000965C
fn_80008E78	0x80008FD4	0x8000B648	fn_8000B5F4
fn_80008E78	0x80008FF4	0x80009634	fn_80009564
fn_80008E78	0x80009034	0x8000B528	fn_8000B518
fn_80008E78	0x80009054	0x80009514	fn_800094C4
fn_80008E78	0x80009078	0x8000B45C	fn_8000B310
fn_80008E78	0x80009098	0x80009448	fn_80009408
fn_80008E78	0x80009130	0x8000B234	fn_8000B234
fn_80008E78	0x80009150	0x80009220	fn_800091A8
fn_80008E78	0x80009160	0x8000B1A4	fn_8000B144
fn_80008E78	0x8000918C	0x800091AC	fn_800091A8
fn_800091A8	0x800091F0	0x80009270	fn_800091A8
fn_800091A8	0x80009204	0x80009234	fn_800091A8
fn_800091A8	0x8000920C	0x8000924C	fn_800091A8
fn_800091A8	0x80009214	0x80009234	fn_800091A8
fn_800091A8	0x80009280	0x80001EF4	fn_80001EF4
fn_800091A8	0x80009290	0x80009330	fn_80009324
fn_800092F0	0x80009310	0x800080B4	fn_800080A0
fn_80009324	0x80009370	0x800093F0	fn_80009324
fn_80009324	0x80009384	0x800093B4	fn_80009324
fn_80009324	0x8000938C	0x800093CC	fn_80009324
fn_80009324	0x80009394	0x800093B4	fn_80009324
fn_80009324	0x800093BC	0x8053BC70	fn_8053BC70
fn_80009324	0x800093D8	0x80009448	fn_80009408
fn_80009408	0x80009450	0x800094D0	fn_800094C4
fn_80009408	0x80009464	0x80009494	fn_80009408
fn_80009408	0x8000946C	0x800094AC	fn_80009408
fn_80009408	0x80009474	0x80009494	fn_80009408
fn_800094C4	0x8000950C	0x8000958C	fn_80009564
fn_800094C4	0x80009520	0x80009550	fn_800094C4
fn_800094C4	0x80009528	0x80009568	fn_80009564
fn_800094C4	0x80009530	0x80009550	fn_800094C4
fn_80009564	0x800095F0	0x80534504	fn_80534504
fn_80009564	0x80009620	0x80538714	fn_80538714
fn_80009564	0x8000962C	0x80002A30	fn_80002A30
fn_80009564	0x8000963C	0x80002A00	fn_80002A00
fn_80009564	0x80009644	0x8000A3B8	fn_8000A268
fn_8000965C	0x800096E8	0x8053421C	fn_8053421C
fn_8000965C	0x80009718	0x8053842C	fn_8053842C
fn_8000965C	0x80009728	0x8000273C	fn_8000273C
fn_8000965C	0x80009730	0x8000A1C4	fn_80009E94
fn_80009748	0x800097CC	0x8053C1E0	fn_8053C1E0
fn_80009748	0x800097F4	0x80533EF8	fn_80533EF8
fn_80009748	0x80009828	0x805380FC	fn_805380FC
fn_80009748	0x80009838	0x8000240C	fn_8000240C
fn_80009748	0x80009840	0x80009F24	fn_80009E94
fn_80009858	0x800098E0	0x80533C34	fn_80533C34
fn_80009858	0x80009910	0x80537E44	fn_80537E44
fn_80009858	0x80009920	0x80002154	fn_80002154
fn_80009858	0x80009928	0x80009C6C	fn_80009C00
fn_80009858	0x80009930	0x80009C54	fn_80009C00
fn_800099A0	0x800099C0	0x8055CB24	fn_8055CB24
fn_800099D4	0x800099E4	0x8055C8B8	fn_8055C8B8
fn_800099F8	0x80009A14	0x8055C828	fn_8055C828
fn_80009A28	0x80009A58	0x8056B92C	fn_8056B92C
fn_80009A28	0x80009A6C	0x8056BA50	fn_8056BA50
fn_80009A28	0x80009AC8	0x800094CC	fn_800094C4
fn_80009A28	0x80009AE8	0x80009EC8	fn_80009E94
fn_80009A28	0x80009B00	0x8053A454	fn_8053A454
fn_80009A28	0x80009B04	0x80009BE4	fn_80009A28
fn_80009A28	0x80009B50	0x80009334	fn_80009324
fn_80009A28	0x80009B70	0x80009D30	fn_80009C00
fn_80009A28	0x80009B84	0x80581828	fn_80581828
fn_80009A28	0x80009B9C	0x8056B880	fn_8056B880
fn_80009A28	0x80009BA4	0x80009CC4	fn_80009C00
fn_80009A28	0x80009BB4	0x80009258	fn_800091A8
fn_80009A28	0x80009BE4	0x8056B7A8	fn_8056B7A8
fn_80009C00	0x80009C68	0x8056D56C	fn_8056D56C
fn_80009C00	0x80009C8C	0x8056B290	fn_8056B290
fn_80009C00	0x80009CA0	0x8056B3B4	fn_8056B3B4
fn_80009C00	0x80009CA4	0x8056BEA8	fn_8056BEA8
fn_80009C00	0x80009CC0	0x8056EB84	fn_8056EB84
fn_80009C00	0x80009CDC	0x8055BFD0	fn_8055BFD0
fn_80009C00	0x80009CE0	0x800C31A4	fn_800C3054
fn_80009C00	0x80009CE4	0x80594DB8	fn_80594DB8
fn_80009C00	0x80009CF4	0x80009D24	fn_80009C00
fn_80009C00	0x80009CFC	0x805816E0	fn_805816E0
fn_80009C00	0x80009D24	0x8056B3E8	fn_8056B3E8
fn_80009D40	0x80009D5C	0x8056BC80	fn_8056BC80
fn_80009D40	0x80009D64	0x8058AE68	fn_8058AE68
fn_80009D40	0x80009D90	0x8059ED74	fn_8059ED74
fn_80009D40	0x80009D9C	0x8059ED50	fn_8059ED50
fn_80009D40	0x80009DA8	0x8059ED2C	fn_8059ED2C
fn_80009D40	0x80009DB4	0x8059ED08	fn_8059ED08
fn_80009D40	0x80009DD0	0x80594AF4	fn_80594AF4
fn_80009D40	0x80009DD4	0x80594AE8	fn_80594AE8
fn_80009D40	0x80009DD8	0x800BEC9C	fn_800BEC64
fn_80009D40	0x80009DDC	0x800BDBB0	fn_800BDA3C
fn_80009D40	0x80009DE0	0x800B8254	fn_800B7F70
fn_80009D40	0x80009DE4	0x800BC7B8	fn_800BC678
fn_80009D40	0x80009DF0	0x80594A94	fn_80594A94
fn_80009D40	0x80009DF4	0x80594A88	fn_80594A88
fn_80009D40	0x80009E00	0x80594A64	fn_80594A64
fn_80009D40	0x80009E04	0x800C2E38	fn_800C2D14
fn_80009D40	0x80009E08	0x80009B58	fn_80009A28
fn_80009D40	0x80009E28	0x800BF0DC	fn_800BEE34
fn_80009D40	0x80009E30	0x805949D4	fn_805949D4
fn_80009D40	0x80009E34	0x805949C8	fn_805949C8
fn_80009D40	0x80009E38	0x800BEB7C	fn_800BE9B0
fn_80009D40	0x80009E3C	0x800BDA90	fn_800BDA3C
fn_80009D40	0x80009E40	0x800B8134	fn_800B7F70
fn_80009D40	0x80009E44	0x800BC698	fn_800BC678
fn_80009D40	0x80009E50	0x80594974	fn_80594974
fn_80009D40	0x80009E54	0x80594968	fn_80594968
fn_80009D40	0x80009E5C	0x800BF040	fn_800BEE34
fn_80009E94	0x80009EE8	0x8056AB7C	fn_8056AB7C
fn_80009E94	0x80009EF4	0x805A3E28	fn_805A3E28
fn_80009E94	0x80009F00	0x805A3E04	fn_805A3E04
fn_80009E94	0x80009F08	0x805A3E0C	fn_805A3E0C
fn_80009E94	0x80009F68	0x8000AAF8	fn_8000A9F0
fn_80009E94	0x80009FA0	0x80581D64	fn_80581D64
fn_80009E94	0x80009FB8	0x8000864C	fn_800085B0
fn_80009E94	0x80009FDC	0x8000A99C	fn_8000A94C
fn_80009E94	0x80009FE4	0x80009558	fn_800094C4
fn_80009E94	0x80009FFC	0x8000A93C	fn_8000A8AC
fn_80009E94	0x8000A00C	0x80008550	NuPPLoadBuffer
fn_80009E94	0x8000A034	0x8056AAB8	fn_8056AAB8
fn_80009E94	0x8000A03C	0x8000A87C	fn_8000A86C
fn_80009E94	0x8000A048	0x8056A8BC	fn_8056A8BC
fn_80009E94	0x8000A0B4	0x805390A8	fn_805390A8
fn_80009E94	0x8000A0C0	0x805581C4	fn_805581C4
fn_80009E94	0x8000A0CC	0x8000A5FC	fn_8000A530
fn_80009E94	0x8000A118	0x805818FC	fn_805818FC
fn_80009E94	0x8000A128	0x8000918C	fn_80008E78
fn_80009E94	0x8000A170	0x80538E74	fn_80538E74
fn_80009E94	0x8000A17C	0x80557F90	fn_80557F90
fn_80009E94	0x8000A180	0x8000A3C0	fn_8000A268
fn_80009E94	0x8000A1BC	0x80538D90	fn_80538D90
fn_80009E94	0x8000A1D4	0x80538FD8	fn_80538FD8
fn_80009E94	0x8000A1E0	0x80557E64	fn_80557E64
fn_80009E94	0x8000A20C	0x805A9FD0	fn_805A9FD0
fn_80009E94	0x8000A240	0x8056A494	fn_8056A494
fn_8000A268	0x8000A290	0x80000844	fn_80000844
fn_8000A268	0x8000A2A0	0x7FFFF3B4	fn_7FFFF3B4
fn_8000A268	0x8000A2B0	0x800007E4	fn_800007E4
fn_8000A268	0x8000A2D8	0x8000052C	fn_8000052C
fn_8000A268	0x8000A2E0	0x8000A440	fn_8000A40C
fn_8000A268	0x8000A2F0	0x800004E4	fn_800004E4
fn_8000A268	0x8000A2FC	0x800003C0	fn_800003C0
fn_8000A268	0x8000A308	0x8000A3A8	fn_8000A268
fn_8000A268	0x8000A318	0x8000046C	fn_8000046C
fn_8000A268	0x8000A324	0x80000348	fn_80000348
fn_8000A268	0x8000A330	0x80000324	fn_80000324
fn_8000A268	0x8000A338	0x8000064C	fn_8000064C
fn_8000A268	0x8000A354	0x8000A374	fn_8000A268
fn_8000A268	0x8000A394	0x7FFF8448	fn_7FFF8448
fn_8000A268	0x8000A39C	0x80000520	fn_80000520
fn_8000A268	0x8000A3B4	0x80000298	fn_80000298
fn_8000A3D0	0x8000A3E0	0x7FFEEC24	fn_7FFEEC24
fn_8000A3D0	0x8000A3F4	0x7FFF71B8	fn_7FFF71B8
fn_8000A40C	0x8000A46C	0x800077E0	fn_800076E4
fn_8000A40C	0x8000A48C	0x8000A60C	fn_8000A604
fn_8000A40C	0x8000A494	0x8000A3A4	fn_8000A268
fn_8000A40C	0x8000A4A0	0x80581224	fn_80581224
fn_8000A40C	0x8000A4B0	0x8000A5A0	fn_8000A530
fn_8000A40C	0x8000A4C0	0x800076E4	fn_800076E4
fn_8000A500	0x8000A51C	0x805813B0	fn_805813B0
fn_8000A530	0x8000A5B8	0x8053842C	fn_8053842C
fn_8000A530	0x8000A5D0	0x7FFEE114	fn_7FFEE114
fn_8000A530	0x8000A5DC	0x7FFEE0F0	fn_7FFEE0F0
fn_8000A530	0x8000A5E8	0x7FFF63FC	fn_7FFF63FC
fn_8000A604	0x8000A61C	0x800072D0	NuMemFree
fn_8000A64C	0x8000A69C	0x80569460	fn_80569460
fn_8000A64C	0x8000A6B0	0x80569584	fn_80569584
fn_8000A64C	0x8000A6CC	0x8000A75C	fn_8000A754
fn_8000A64C	0x8000A6D8	0x8000A738	fn_8000A724
fn_8000A64C	0x8000A6E0	0x8000A720	fn_8000A714
fn_8000A64C	0x8000A6F8	0x8056966C	fn_8056966C
fn_8000A724	0x8000A740	0x8057F814	fn_8057F814
fn_8000A724	0x8000A74C	0x8056D600	fn_8056D600
fn_8000A724	0x8000A750	0x8000A700	fn_8000A64C
fn_8000A788	0x8000A7D8	0x805690AC	fn_805690AC
fn_8000A788	0x8000A7E0	0x8000A8E0	fn_8000A8AC
fn_8000A788	0x8000A800	0x80006D24	fn_80006C78
fn_8000A834	0x8000A858	0x8056908C	fn_8056908C
fn_8000A86C	0x8000A890	0x805691A4	fn_805691A4
fn_8000A9F0	0x8000AACC	0x8000ADFC	fn_8000ABDC
fn_8000A9F0	0x8000ABA0	0x8000AC60	fn_8000ABDC
fn_8000ABDC	0x8000AC00	0x8000B440	fn_8000B310
fn_8000ABDC	0x8000AC1C	0x8000B3EC	fn_8000B310
fn_8000ABDC	0x8000AC68	0x8000AD28	fn_8000ABDC
fn_8000ABDC	0x8000ACA4	0x8000B254	fn_8000B234
fn_8000ABDC	0x8000ACE4	0x8000ADA4	fn_8000ABDC
fn_8000ABDC	0x8000AD1C	0x8000B0EC	fn_8000B080
fn_8000ABDC	0x8000AD60	0x8000AE20	fn_8000AE18
fn_8000ABDC	0x8000ADA0	0x8000AF60	fn_8000AEC4
fn_8000ABDC	0x8000ADDC	0x8000AE9C	fn_8000AE18
fn_8000AE18	0x8000AE44	0x8000B004	fn_8000AFBC
fn_8000AE18	0x8000AE60	0x8000AFB0	fn_8000AEC4
fn_8000AE18	0x8000AE74	0x80009C68	fn_80009C00
fn_8000AE18	0x8000AE80	0x8000AF50	fn_8000AEC4
fn_8000AE18	0x8000AE88	0x80009C2C	fn_80009C00
fn_8000AE18	0x8000AE90	0x8000AF20	fn_8000AEC4
fn_8000AE18	0x8000AE98	0x80009BFC	fn_80009A28
fn_8000AE18	0x8000AE9C	0x8000AEFC	fn_8000AEC4
fn_8000AE18	0x8000AEA4	0x80009BD8	fn_80009A28
fn_8000AEC4	0x8000AF24	0x8000B104	fn_8000B080
fn_8000AEC4	0x8000AF2C	0x8001A510	NuAnimCurveSetLoad
fn_8000AFBC	0x8000AFC8	0x8000A01C	fn_80009E94
fn_8000B20C	0x8000B218	0x8000A4CC	fn_8000A40C
fn_8000B234	0x8000B250	0x8000B280	fn_8000B264
fn_8000B264	0x8000B2AC	0x8000B2EC	fn_8000B2C4
fn_8000B310	0x8000B380	0x80019814	fn_800197B8
fn_8000B310	0x8000B3D4	0x8000B884	fn_8000B5F4
fn_8000B310	0x8000B450	0x800195A4	NuAnimData2FixPtrs
fn_8000BAFC	0x8000BB88	0x8000BBD8	fn_8000BAFC
fn_8000BAFC	0x8000BBB8	0x8000950C	fn_800094C4
fn_8000BAFC	0x8000BBF4	0x80008E28	fn_80008CD8
fn_8000BAFC	0x8000BC10	0x80008DD4	fn_80008CD8
fn_8000BAFC	0x8000BC2C	0x80008D80	fn_80008CD8
fn_8000BAFC	0x8000BC34	0x8000BC64	fn_8000BAFC
fn_8000BD10	0x8000BD38	0x8000F62C	fn_8000F488
fn_8000BDD0	0x8000BDF0	0x80017E14	NuAnimCurve2CalcValEx
fn_8000BDD0	0x8000BDF8	0x8000F35C	fn_8000F2B8
fn_8000BDD0	0x8000BE10	0x8000EE44	fn_8000EE1C
fn_8000BDD0	0x8000BE20	0x80017D84	NuAnimCurve2CalcValEx
fn_8000BDD0	0x8000BE2C	0x8000EF60	fn_8000EEDC
fn_8000BDD0	0x8000BE38	0x8000EDCC	fn_8000ED80
fn_8000BDD0	0x8000BE48	0x80017C7C	NuAnimCurve2CalcValEx
fn_8000BDD0	0x8000BE58	0x8000F91C	fn_8000F8A8
fn_8000BE70	0x8000BE90	0x8000BEF0	fn_8000BE70
fn_8000BE70	0x8000BEC0	0x8000BF20	fn_8000BF0C
fn_8000BF0C	0x8000BF18	0x8000BF48	fn_8000BF0C
fn_8000BF70	0x8000BF7C	0x8000BFAC	fn_8000BF70
fn_8000BFD4	0x8000BFE0	0x8000C010	fn_8000BFD4
fn_8000C124	0x8000C140	0x8000C160	fn_8000C124
fn_8000C1B8	0x8000C2B8	0x8000B19C	fn_8000B144
fn_8000C1B8	0x8000C354	0x8000AFC8	fn_8000AFBC
fn_8000C1B8	0x8000C398	0x8000CD68	fn_8000CD68
fn_8000C1B8	0x8000C3B4	0x80016CC8	NuAnimCurveCalcVal2
fn_8000C1B8	0x8000C3BC	0x80016E30	NuAnimCurve2CalcVal
fn_8000C1B8	0x8000C3C0	0x80016754	fn_800166C4
fn_8000C1B8	0x8000C3E0	0x8000C400	fn_8000C1B8
fn_8000C1B8	0x8000C428	0x8000AFBC	fn_8000AFBC
fn_8000C1B8	0x8000C464	0x8000CA84	fn_8000CA78
fn_8000C1B8	0x8000C484	0x8000AEA8	fn_8000AE18
fn_8000C1B8	0x8000C4DC	0x8000AF30	fn_8000AEC4
fn_8000C1B8	0x8000C518	0x8000C868	fn_8000C844
fn_8000C1B8	0x8000C538	0x8000AE1C	fn_8000AE18
fn_8000C1B8	0x8000C590	0x8000C610	fn_8000C1B8
fn_8000C1B8	0x8000C5B0	0x8000AE44	fn_8000AE18
fn_8000C1B8	0x8000C610	0x8000C630	fn_8000C1B8
fn_8000C844	0x8000C868	0x80006BDC	fn_80006B14
fn_8000C844	0x8000C874	0x800068A8	fn_80006830
fn_8000C8BC	0x8000C8E0	0x80006A74	fn_800069F4
fn_8000C8BC	0x8000C8EC	0x80006740	fn_80006398
fn_8000C934	0x8000C958	0x8000690C	fn_800068F4
fn_8000C934	0x8000C964	0x800065D8	fn_80006398
fn_8000C9AC	0x8000C9D4	0x80006798	fn_80006398
fn_8000C9AC	0x8000C9E0	0x80006464	fn_80006398
fn_8000CAA0	0x8000CAB4	0x8000CAD4	fn_8000CAA0
fn_8000CAA0	0x8000CAD0	0x8000CAF0	fn_8000CAA0
fn_8000CAF8	0x8000CB0C	0x8000CB2C	fn_8000CAF8
fn_8000CAF8	0x8000CB28	0x8000CB48	fn_8000CAF8
fn_8000CB50	0x8000CB5C	0x80015750	fn_800151CC
fn_8000CB50	0x8000CB60	0x80015074	fn_80014EC0
fn_8000CB74	0x8000CB90	0x800156B4	fn_800151CC
fn_8000CB74	0x8000CB94	0x80014FD8	fn_80014EC0
fn_8000CB74	0x8000CBB4	0x8000CBD4	fn_8000CB74
fn_8000CBF4	0x8000CC14	0x800153A8	fn_800151CC
fn_8000CBF4	0x8000CC28	0x8001536C	fn_800151CC
fn_8000CBF4	0x8000CC38	0x800153CC	fn_800151CC
fn_8000CBF4	0x8000CC40	0x800154A4	fn_800151CC
fn_8000CBF4	0x8000CC44	0x80014DC8	fn_80014D84
fn_8000CBF4	0x8000CC64	0x8000CC84	fn_8000CBF4
fn_8000CCA4	0x8000CCCC	0x80015180	fn_80014EC0
fn_8000CCA4	0x8000CCD4	0x8000CD34	fn_8000CD08
fn_8000CCA4	0x8000CCE4	0x80015138	fn_80014EC0
fn_8000CCA4	0x8000CCEC	0x800152A0	fn_800151CC
fn_8000CCA4	0x8000CCF0	0x80014BC4	fn_80014A1C
fn_8000CD08	0x8000CD30	0x80015054	fn_80014EC0
fn_8000CD08	0x8000CD38	0x8000CD98	fn_8000CD68
fn_8000CD08	0x8000CD48	0x8001500C	fn_80014EC0
fn_8000CD08	0x8000CD50	0x80015174	fn_80014EC0
fn_8000CD68	0x8000CDB0	0x8000CE80	fn_8000CDFC
fn_8000CD68	0x8000CDE4	0x80014FB8	fn_80014EC0
fn_8000CD68	0x8000CDE8	0x800148DC	fn_800147CC
fn_8000CDFC	0x8000CE44	0x8000CF14	fn_8000CED8
fn_8000CDFC	0x8000CE78	0x80014DFC	fn_80014D84
fn_8000CED8	0x8000CF10	0x80014B44	fn_80014A1C
fn_8000CED8	0x8000CF18	0x80014C1C	fn_80014A1C
fn_8000CED8	0x8000CF1C	0x80014540	fn_8001448C
fn_8000CED8	0x8000CF34	0x8000CF74	fn_8000CED8
fn_8000CED8	0x8000CFAC	0x80013090	fn_80013070
fn_8000CED8	0x8000CFD4	0x80013018	NuSpecialFindMulti
fn_8000D010	0x8000D040	0x80005454	NuDatOpenEx
fn_8000D010	0x8000D04C	0x80005120	NuDatOpenEx
fn_8000D010	0x8000D058	0x8000540C	NuDatOpenEx
fn_8000D010	0x8000D064	0x800050D8	NuDatOpenEx
fn_8000D010	0x8000D070	0x800053C4	NuDatOpenEx
fn_8000D010	0x8000D07C	0x80005090	NuDatOpenEx
fn_8000D4DC	0x8000D5D8	0x8001337C	fn_80013350
fn_8000D4DC	0x8000D5F0	0x80013334	fn_80013310
fn_8000D874	0x8000D8DC	0x80012800	fn_800127D8
fn_8000D874	0x8000D8EC	0x80012AA0	fn_80012A1C
fn_8000D95C	0x8000D9E8	0x800124DC	fn_80012420
fn_8000D95C	0x8000DA18	0x80009B9C	fn_80009A28
fn_8000D95C	0x8000DA1C	0x800126B0	fn_8001260C
fn_8000D95C	0x8000DA3C	0x800129C0	fn_80012980
fn_8000D95C	0x8000DA5C	0x80012380	fn_80011EC4
fn_8000D95C	0x8000DA90	0x800128C4	fn_800128B0
fn_8000D95C	0x8000DAB0	0x80012284	fn_80011EC4
fn_8000D95C	0x8000DAD8	0x8000DD88	fn_8000DD40
fn_8000D95C	0x8000DAE8	0x800127BC	fn_8001260C
fn_8000D95C	0x8000DB08	0x8001217C	fn_80011EC4
fn_8000D95C	0x8000DB3C	0x800126C0	fn_8001260C
fn_8000D95C	0x8000DB5C	0x80012080	fn_80011EC4
fn_8000DD40	0x8000DD5C	0x80002D00	fn_80002D00
fn_8000DD40	0x8000DD6C	0x800029C0	fn_800029C0
fn_8000DDD0	0x8000DDEC	0x80002B50	fn_80002B50
fn_8000DDD0	0x8000DDFC	0x80002810	fn_80002810
fn_8000DE60	0x8000DE7C	0x800029A0	fn_800029A0
fn_8000DE60	0x8000DE8C	0x80002660	fn_80002660
fn_8000E110	0x8000E140	0x80010ED4	fn_80010C30
fn_8000E110	0x8000E160	0x80010E74	fn_80010C30
fn_8000E110	0x8000E180	0x80010E14	fn_80010C30
fn_8000E250	0x8000E270	0x80001DC4	fn_80001DC4
fn_8000E250	0x8000E27C	0x80001A90	fn_80001A90
fn_8000E318	0x8000E338	0x80001B6C	fn_80001B6C
fn_8000E318	0x8000E344	0x80001838	fn_80001838
